"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"241" 1 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 53 -0.976493792830189
"242" 1 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 53 -0.978690028679245
"243" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 53 -0.994982236226415
"244" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 636 -0.272947588927311
"245" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 583 -0.310451225369297
"246" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 530 -0.311375349777075
"247" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 53 -0.0996092129056604
"248" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 53 -0.0440627877924528
"249" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 53 -0.0489505466716981
"250" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 53 -0.992945106981132
"251" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 53 -0.995137917358491
"252" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 53 -0.992108467169811
"253" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 583 -0.619281129996398
"254" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 53 -0.994966790566038
"255" 1 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 53 -0.994733238679245
"256" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 53 -0.984382640377359
"257" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 636 -0.272261672244182
"258" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 583 -0.261213994680618
"259" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 530 -0.335646508226736
"260" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 53 0.278917629056604
"261" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 53 -0.0161375901037736
"262" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 53 -0.110601817735849
"263" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 53 -0.995759901509434
"264" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 53 -0.973190056415094
"265" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 53 -0.979775876981132
"266" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 583 -0.5983016733506
"267" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 53 -0.98427820735849
"268" 1 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 53 -0.981942928867925
"269" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 53 -0.992587402264151
"270" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 636 -0.23258357691588
"271" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 583 -0.257332262080274
"272" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 530 -0.317023021933585
"273" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 53 0.0753766542264151
"274" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 53 0.00797573092830189
"275" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 53 -0.00368524954709434
"276" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 53 -0.994604542264151
"277" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 53 -0.98564873245283
"278" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 53 -0.992251177358491
"279" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 583 -0.628072221589022
"280" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 53 -0.992367790566038
"281" 1 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 53 -0.993096209433962
"282" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 53 -0.243890063075472
"283" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 636 0.0380052396190252
"284" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 583 -0.356430199841509
"285" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 530 -0.375515967971302
"286" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 53 0.942952000377358
"287" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 53 -0.272983832264151
"288" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 53 0.0134905823226415
"289" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 53 -0.99376298509434
"290" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 53 -0.981225957924528
"291" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 53 -0.976324063584906
"292" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 583 -0.5983016733506
"293" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 53 -0.98427820735849
"294" 1 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 53 -0.981942928867925
"295" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2279 -0.999515185590171
"296" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 477 -0.811534022377358
"297" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 477 -0.829488567159329
"298" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 477 -0.837169054035639
"299" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 106 -0.553339903320755
"300" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 106 -0.516851826833019
"301" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 106 -0.440082743845283
"302" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 53 -0.987497128679245
"303" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 53 -0.987107727735849
"304" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 53 -0.98234533
"305" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 530 -0.83455185357434
"306" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 106 -0.506611697964528
"307" 1 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 53 -0.978466072075472
"308" 1 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 530 -0.895937463877359
"309" 1 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 106 -0.330158321339623
"310" 1 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 53 -0.994671123207547
"311" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2279 -0.999356274251865
"312" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 477 -0.885422597750524
"313" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 477 -0.830086850081342
"314" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 477 -0.845123014969811
"315" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 106 -0.454367285366321
"316" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 106 -0.429795949508491
"317" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 106 -0.370219256443396
"318" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 53 -0.99602834509434
"319" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 53 -0.972293102075472
"320" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 53 -0.977937259622642
"321" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 530 -0.879905139116981
"322" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 106 -0.350400535179245
"323" 1 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 53 -0.982313804716981
"324" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2279 -0.999621165089952
"325" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 477 -0.827393164004193
"326" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 477 -0.859912353396227
"327" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 477 -0.835230009308176
"328" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 106 -0.340223928603774
"329" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 106 -0.473128404516981
"330" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 106 -0.42608534364434
"331" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 53 -0.995073759245283
"332" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 53 -0.987018226792453
"333" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 53 -0.992349818113207
"334" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 530 -0.923299294896226
"335" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 106 -0.285161187641509
"336" 1 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 53 -0.992536003396226
"337" 1 "WALKING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 285 -0.127811755196491
"338" 1 "WALKING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 95 0.0130594907157895
"339" 1 "WALKING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 95 -0.0187431910452632
"340" 1 "WALKING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 95 0.0604537474147368
"341" 1 "WALKING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 95 -0.00793037848421052
"342" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 95 -0.155846475838947
"343" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 1140 -0.160824552005789
"344" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 1045 -0.055464284906555
"345" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 950 -0.116532677487789
"346" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 95 -0.041830963526
"347" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 95 -0.0695300462115789
"348" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 95 0.0849448173042105
"349" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 95 -0.473535485894737
"350" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 95 -0.0546077686594737
"351" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 95 -0.344266629473684
"352" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 1045 -0.127197523504431
"353" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 95 -0.160979552536842
"354" 1 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 95 -0.186978364526316
"355" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 95 -0.312742978842105
"356" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 1140 0.0023704263510614
"357" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 1045 -0.0757672424749187
"358" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 950 -0.0852440312803158
"359" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 95 -0.0899975423705263
"360" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 95 -0.0398428709463158
"361" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 95 -0.0461309295021053
"362" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 95 -0.207421854757895
"363" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 95 -0.304468510631579
"364" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 95 -0.404255452631579
"365" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 1045 -0.169469314691033
"366" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 95 -0.298703679084211
"367" 1 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 95 -0.325324878894737
"368" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 95 -0.125750238755789
"369" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 1140 -0.126678414459153
"370" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 1045 -0.0119418013033971
"371" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 950 -0.125000522764368
"372" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 95 0.277330758736842
"373" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 95 -0.0173838185273684
"374" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 95 -0.111148103547368
"375" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 95 -0.283740258842105
"376" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 95 0.114461336747368
"377" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 95 -0.260027902210526
"378" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 1045 -0.124494666408488
"379" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 95 -0.136971176556842
"380" 1 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 95 -0.219688645631579
"381" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 95 -0.125709954344211
"382" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 1140 -0.0750880216407281
"383" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 1045 0.0829533080277799
"384" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 950 -0.125458231695158
"385" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 95 0.0740416333157895
"386" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 95 0.0282721095884211
"387" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 95 -0.00416840617789474
"388" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 95 -0.113615602435789
"389" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 95 0.0670025007684211
"390" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 95 -0.502699788526316
"391" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 1045 -0.0892380314527655
"392" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 95 -0.141428809031579
"393" 1 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 95 -0.0744717500625263
"394" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 95 -0.141761466323684
"395" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 1140 0.0387640137308772
"396" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 1045 -0.352604059775502
"397" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 950 -0.398263449866211
"398" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 95 0.935223201473684
"399" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 95 -0.282165021263158
"400" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 95 -0.068102864
"401" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 95 -0.976609642526316
"402" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 95 -0.971305961473684
"403" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 95 -0.947717226105263
"404" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 1045 -0.124494666408488
"405" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 95 -0.136971176556842
"406" 1 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 95 -0.219688645631579
"407" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 4085 -0.825749369638066
"408" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 855 -0.414551792463158
"409" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 855 -0.30886942561462
"410" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 855 -0.449333225454386
"411" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 190 -0.162123849226842
"412" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 190 -0.0844170177178947
"413" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 190 -0.127583809375737
"414" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 95 -0.516691938736842
"415" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 95 -0.0335081597884211
"416" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 95 -0.436562227473684
"417" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 950 -0.337965777568211
"418" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 190 0.0347958992697895
"419" 1 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 95 -0.321017953894737
"420" 1 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 950 -0.3619781733626
"421" 1 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 190 -0.0643225724926316
"422" 1 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 95 -0.381601911789474
"423" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 4085 -0.720904115213696
"424" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 855 -0.391304705136959
"425" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 855 -0.30061821080793
"426" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 855 -0.429261990564912
"427" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 190 -0.205171340410526
"428" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 190 0.101403186252632
"429" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 190 -0.140916799086105
"430" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 95 -0.319134719578947
"431" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 95 0.056040006846
"432" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 95 -0.279686751494737
"433" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 950 -0.443095988328211
"434" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 190 0.0310101368852632
"435" 1 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 95 -0.398032586842105
"436" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 4085 -0.732574904156646
"437" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 855 -0.245820070332854
"438" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 855 -0.209619352723976
"439" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 855 -0.471659560853801
"440" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 190 -0.189904468963211
"441" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 190 -0.210731333661795
"442" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 190 -0.327264752937895
"443" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 95 -0.133586606326316
"444" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 95 0.106739857136
"445" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 95 -0.534713440421053
"446" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 950 -0.262251639822095
"447" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 190 0.0183513903342105
"448" 1 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 95 -0.103492403002105
"449" 1 "WALKING_DOWNSTAIRS" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 147 -0.137411087183673
"450" 1 "WALKING_DOWNSTAIRS" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 49 0.0633382849183673
"451" 1 "WALKING_DOWNSTAIRS" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 49 -0.0399768458163265
"452" 1 "WALKING_DOWNSTAIRS" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 49 -0.00269512515918367
"453" 1 "WALKING_DOWNSTAIRS" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 49 0.0899316865510204
"454" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 49 -0.0675193004673469
"455" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 588 -0.174592325518129
"456" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 539 -0.0939629003298887
"457" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 490 -0.0953532283418367
"458" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 49 -0.0350781902989796
"459" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 49 -0.0909371290204082
"460" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 49 0.0900850142030612
"461" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 49 -0.458030542938775
"462" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 49 -0.126349194938775
"463" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 49 -0.124702454242857
"464" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 539 -0.110979927339889
"465" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 49 -0.0757412543673469
"466" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 49 -0.225724368061224
"467" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 49 -0.327814094816327
"468" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 588 -0.0690301277326531
"469" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 539 -0.0328495383077484
"470" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 490 -0.0528405091597959
"471" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 49 -0.0739592036271429
"472" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 49 -0.0439902783367347
"473" 1 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 49 -0.0270461061061224
